id,console-name,product-name,new-price
6803,Wii,The Sims 2: Pets,$26.36
30742,Wii,The Sims 3,$19.71
20353,Wii,The Sky Crawlers: Innocent Aces,$16.01
34129,Wii,The Smurfs 2,$9.50
31920,Wii,The Smurfs: Dance Party,$7.00
11873,Wii,The Spiderwick Chronicles,$11.02
16100,Wii,The Tale of Despereaux,$9.45
35206,Wii,The Voice with Microphone,$33.99
68883,Wii,The Voice: I Want You,$14.76
15778,Wii,Think Fast,$14.04
20068,Wii,Think: Logic Trainer,$10.74
30957,Wii,Thinksmart Family,$8.99
31389,Wii,Thor: God of Thunder,$10.83
10369,Wii,Thrillville Off The Rails,$11.54
10393,Wii,Tiger Woods 2007,$8.93
14407,Wii,Tiger Woods 2009 All-Play,$10.02
7473,Wii,Tiger Woods PGA Tour 08,$12.99
19259,Wii,Tiger Woods PGA Tour 10,$28.21
19261,Wii,Tiger Woods PGA Tour 10 (MotionPlus Bundle),$25.49
21531,Wii,Tiger Woods PGA Tour 11,$35.50
31277,Wii,Tiger Woods PGA Tour 12: The Masters,$92.69
32690,Wii,Titanic Mystery,$19.99
59696,Wii,Toad Wii Remote,$59.45
10563,Wii,Tomb Raider Anniversary,$18.52
15991,Wii,Tomb Raider Underworld,$14.95
10047,Wii,Tony Hawk Downhill Jam,$8.25
10370,Wii,Tony Hawk Proving Ground,$9.14
20009,Wii,Tony Hawk: Ride,$25.52
30355,Wii,Tony Hawk: Shred,$18.79
30359,Wii,Tony Hawk: Shred [Skateboard Bundle],$22.01
32950,Wii,Top Shot Arcade,$21.48
32963,Wii,Top Shot Arcade [Gun Bundle],$44.00
32873,Wii,Top Shot: Dinosaur Hunter,$40.00
63141,Wii,Top Shot: Dinosaur Hunter [Gun Bundle],$79.99
13977,Wii,Top Spin 3,$7.99
31066,Wii,Top Spin 4,$12.03
19615,Wii,Tornado Outbreak,$15.97
16401,Wii,Totally Spies! Totally Party,$13.18
21635,Wii,Tournament Pool,$15.00
21564,Wii,Tournament of Legends,$6.30
21604,Wii,Toy Story 3: The Video Game,$14.85
19620,Wii,Toy Story Mania,$29.50
31116,Wii,TrackMania: Build to Race,$23.26
6804,Wii,Transformers the Game,$11.52
21547,Wii,Transformers: Cybertron Adventures,$11.03
31470,Wii,Transformers: Dark of the Moon Stealth Force Edition,$12.63
33260,Wii,Transformers: Prime,$25.45
19321,Wii,Transformers: Revenge of the Fallen,$8.93
34545,Wii,Transformers: Ultimate Battle Edition,$13.32
10886,Wii,Trauma Center New Blood,$14.95
10802,Wii,Trauma Center Second Opinion,$16.03
21320,Wii,Trauma Team,$24.43
30960,Wii,Triple Crown Snowboarding,$8.90
16391,Wii,Trivial Pursuit,$9.00
31885,Wii,Trivial Pursuit: Bet You Know It,$9.05
30805,Wii,Tron Evolution: Battle Grids,$7.38
31146,Wii,Truck Racer,$14.97
22023,Wii,Truth or Lies,$8.15
34111,Wii,Turbo: Super Stunt Squad,$10.89
14652,Wii,Twin Strike Operation Thunder,$9.62
31535,Wii,UFC Personal Trainer,$14.51
16030,Wii,Ultimate Band,$5.91
10084,Wii,Ultimate Board Game Collection,$9.71
6806,Wii,Ultimate Duck Hunting,$8.92
19465,Wii,Ultimate Duck Hunting 2009,$15.46
15856,Wii,Ultimate I Spy,$8.90
19936,Wii,Ultimate Party Challenge,$13.54
16227,Wii,Ultimate Shooting Collection,$43.62
19228,Wii,Up,$12.93
31147,Wii,Vacation Isle: Beach Party,$9.25
18615,Wii,Vacation Sports,$14.98
19675,Wii,Valhalla Knights: Eldar Saga,$25.74
21617,Wii,Vegas Party,$7.88
31706,Wii,Veggy World,$103.70
19276,Wii,Vertigo,$13.29
10371,Wii,Victorious Boxers Revolution,$19.92
33355,Wii,Victorious: Taking The Lead,$6.99
19266,Wii,Virtua Tennis 2009,$16.20
31417,Wii,Virtua Tennis 4,$15.99
32348,Wii,WWE '12,$15.81
33269,Wii,WWE '13,$24.49
31272,Wii,WWE All Stars,$35.74
10565,Wii,WWE Smackdown vs. Raw 2008,$15.88
15947,Wii,WWE Smackdown vs. Raw 2009,$13.60
19782,Wii,WWE Smackdown vs. Raw 2010,$16.88
30344,Wii,WWE Smackdown vs. Raw 2011,$9.97
12100,Wii,WWII Aces,$8.62
13912,Wii,Wacky Races Crash and Dash,$20.62
19649,Wii,Wacky World Of Sports,$14.00
20355,Wii,Walk it Out,$28.68
13980,Wii,Wall-E,$13.00
15064,Wii,Wario Land Shake It,$21.27
11191,Wii,Wario Ware Smooth Moves,$42.16
19810,Wii,Water Sports,$9.93
15640,Wii,We Cheer,$11.66
21660,Wii,We Cheer 2,$19.97
14091,Wii,We Love Golf,$13.29
34282,Wii,We Sing 80s,$30.04
34283,Wii,We Sing 80s with One Microphone,$44.14
55786,Wii,We Sing Pop,$28.82
36937,Wii,We Sing UK HIts,$9.99
14151,Wii,We Ski,$12.00
16366,Wii,We Ski and Snowboard,$26.95
22159,Wii,We Wish You A Merry Christmas,$21.31
30655,Wii,Wheel of Fortune,$19.95
19741,Wii,Where the Wild Things Are,$7.35
19650,Wii,Where's Waldo? The Fantastic Journey,$19.33
6798,Wii,White Nintendo Wii System,$358.88
21960,Wii,White Wii Classic Controller Pro,$63.04
20369,Wii,White Wii MotionPlus Adapter,$11.99
6809,Wii,White Wii Remote,$29.11
36743,Wii,White Wii Remote MotionPlus Bundle,$45.71
22145,Wii,Who Wants To Be A Millionaire,$6.99
31544,Wii,Wicked Monster Blast,$58.37
6807,Wii,Wii Classic Controller,$48.50
32420,Wii,Wii Fit (game Only),$9.59
19713,Wii,Wii Fit Plus,$19.99
19714,Wii,Wii Fit Plus [Balance Board Bundle],$73.22
13841,Wii,Wii Fit [Balance Board Bundle],$61.92
30779,Wii,Wii HD Component Cable,$25.99
22146,Wii,Wii Lan Adapter,$19.69
15766,Wii,Wii Music,$11.71
6808,Wii,Wii Nunchuk Controller,$15.95
22141,Wii,Wii Party,$49.55
13255,Wii,Wii Play,$21.90
31492,Wii,Wii Play Motion,$34.91
36197,Wii,Wii Play Motion [Black Wii Remote Bundle],$65.00
10803,Wii,Wii Play [Controller Bundle],$35.00
54466,Wii,Wii Speak,$9.98
14613,Wii,Wii Sports,$44.86
35227,Wii,Wii Sports & Wii Sports Resort,$55.00
19409,Wii,Wii Sports Resort,$39.09
32726,Wii,Wii Sports Resort 1 Wii MotionPlus Bundle,$51.52
19744,Wii,Wii Sports Resort 2 Wii MotionPlus Bundle,$56.85
32647,Wii,Wii Sports [Nintendo Selects],$45.08
54018,Wii,Wii Wheel,$14.29
10564,Wii,Wii Zapper with Link's Crossbow Training,$20.42
13226,Wii,Wild Earth African Safari,$9.69
30966,Wii,Wild West Shootout with Gun,$22.98
11286,Wii,Wing Island,$22.81
31366,Wii,Winter Blast: 9 Snow & Ice Games,$11.04
16057,Wii,Winter Sports 2 The Next Challenge,$9.18
30967,Wii,Winter Sports 3: The Great Tournament,$12.00
10947,Wii,Winter Sports the Ultimate Challenge,$11.31
32137,Wii,Winter Stars,$7.28
31922,Wii,Wipeout 2,$13.42
33133,Wii,Wipeout 3,$15.51
34417,Wii,Wipeout: Create & Crash,$12.43
21670,Wii,Wipeout: The Game,$13.75
14066,Wii,Wonder World Amusement Park,$6.24
18669,Wii,WordJong Party,$4.93
19469,Wii,World Championship Athletics,$8.99
14310,Wii,World Championship Poker All In,$7.35
20123,Wii,World Party Games,$7.92
6810,Wii,World Series of Poker Tournament of Champions 2007,$12.72
19870,Wii,World of Zoo,$14.63
12954,Wii,Worms A Space Oddity,$11.75
30777,Wii,Worms: Battle Islands,$24.71
33266,Wii,Wreck It Ralph,$18.09
18731,Wii,X-Men Origins: Wolverine,$9.89
31770,Wii,X-Men: Destiny,$8.20
32696,Wii,Xenoblade Chronicles,$43.01
16314,Wii,Yamaha Supercross,$16.04
20070,Wii,Yoga,$15.80
30815,Wii,Yogi Bear,$13.49
50229,Wii,Yoshi Wii Remote,$60.31
30977,Wii,You Don't Know Jack,$14.58
20056,Wii,Your Shape,$12.06
30816,Wii,Yu-Gi-Oh 5D's Duel Transer,$25.62
19213,Wii,Yu-Gi-Oh 5D's Wheelie Breakers,$42.31
10373,Wii,Zack and Wiki Quest for Barbaros Treasure,$20.05
32355,Wii,Zelda Skyward Sword,$49.61
32356,Wii,Zelda Skyward Sword [Controller Bundle],$137.92
7510,Wii,Zelda Twilight Princess,$36.00
32643,Wii,Zelda Twilight Princess [Nintendo Selects],$29.99
65042,Wii,Zelda Twilight Princess [Not for Resale],$150.00
22183,Wii,Zhu Zhu Pets 2: Featuring The Wild Bunch,$4.63
33973,Wii,Zhu Zhu Pets 2: Featuring The Wild Bunch Limited Edition,$9.33
14672,Wii,Zoo Hospital,$15.75
30738,Wii,Zumba Fitness,$16.02
32322,Wii,Zumba Fitness 2,$17.12
33200,Wii,Zumba Fitness Core,$16.38
34520,Wii,Zumba Fitness World Party,$16.99
34608,Wii,Zumba Kids,$22.73
21659,Wii,iCarly,$5.99
32824,Wii,iCarly 2: iJoin the Click,$4.86
30918,Wii,iCarly [Pillowcase Bundle],$34.56
32310,Wii,uDraw Gametablet w/uDraw Studio: Instant Artist,$42.86
32313,Wii,uDraw Marvel Super Hero Squad: Comic Combat,$8.25
30741,Wii,uDraw Studio,$20.74
32316,Wii,uDraw Studio: Instant Artist,$24.33
32204,Wii,uDraw: Disney Princess: Enchanting Storybooks,$8.61
33629,Wii U,007 Legends,$22.33
34585,Wii U,Adventure Time: Explore the Dungeon Because I Don't Know,$12.87
36131,Wii U,Adventure Time: Finn and Jake Investigations,$5.68
33888,Wii U,Amazing Spiderman,$53.85
34838,Wii U,Amazing Spiderman 2,$25.95
34469,Wii U,Angry Birds Star Wars,$12.68
34159,Wii U,Angry Birds Trilogy,$29.48
36266,Wii U,Animal Crossing Amiibo Festival,$10.86
45081,Wii U,Animal Crossing Amiibo Festival [amiibo Bundle],$20.79
33310,Wii U,Assassin's Creed III,$9.38
34473,Wii U,Assassin's Creed IV: Black Flag,$19.49
58112,Wii U,Axiom Verge Multiverse Edition,$95.63
36214,Wii U,Barbie and Her Sisters: Puppy Rescue,$16.20
34591,Wii U,Barbie: Dreamhouse Party,$32.99
33312,Wii U,Batman: Arkham City Armored Edition,$19.91
34460,Wii U,Batman: Arkham Origins,$12.86
35450,Wii U,Bayonetta 2,$35.21
36933,Wii U,Bayonetta 2 (Single Disc),$19.99
33634,Wii U,Ben 10: Omniverse,$18.98
34506,Wii U,Ben 10: Omniverse 2,$35.53
37481,Wii U,Brunswick Pro Bowling,$5.78
34758,Wii U,Cabela's Big Game Hunter: Pro Hunts,$60.92
33570,Wii U,Cabela's Dangerous Hunts 2013,$17.18
33398,Wii U,Call of Duty Black Ops II,$37.69
34509,Wii U,Call of Duty Ghosts,$19.52
35398,Wii U,Captain Toad: Treasure Tracker,$25.41
37771,Wii U,Captain Toad: Treasure Tracker [amiibo Bundle],$29.97
37757,Wii U,Cars 3 Driven to Win,$12.99
33399,Wii U,Darksiders II,$21.67
37790,Wii U,Darksiders [Warmastered Edition],$16.97
34456,Wii U,Deus Ex: Human Revolution Director's Cut,$32.88
36332,Wii U,Devil's Third,$199.99
68939,Wii U,Disney Infinity 2.0 Edition [Game Only],$3.00
68938,Wii U,Disney Infinity 3.0 Edition [Game Only],
35918,Wii U,Disney Infinity 3.0 Starter Pack,$10.99
34174,Wii U,Disney Infinity Starter Pack,$22.13
35078,Wii U,Disney Infinity: Marvel Super Heroes Starter Pak 2.0,$29.88
35271,Wii U,Disney Infinity: Toy Box Starter Pack 2.0,$20.00
34145,Wii U,Disney's Planes,$24.02
34695,Wii U,Donkey Kong Country: Tropical Freeze,$20.56
36490,Wii U,Donkey Kong Country: Tropical Freeze [Nintendo Selects],$23.52
34527,Wii U,DuckTales Remastered,$42.48
33323,Wii U,ESPN Sports Connection,$30.19
33403,Wii U,Epic Mickey 2: The Power of Two,$12.60
33326,Wii U,FIFA Soccer 13,$33.06
33574,Wii U,Family Party: 30 Great Games Obstacle Arcade,$9.99
34034,Wii U,Fast and the Furious: Showdown,$38.46
34328,Wii U,Funky Barn,$52.58
34084,Wii U,Game & Wario,$67.69
33327,Wii U,Game Party Champions,$9.84
50228,Wii U,Gamecube Controller Adapter,$54.69
36435,Wii U,Giana Sisters Twisted Dreams Director's Cut,$9.99
36142,Wii U,Guitar Hero Live Bundle,$49.99
36139,Wii U,Guitar Hero Live [2 Pack Bundle],$86.60
35451,Wii U,Hello Kitty Kruisers,$64.77
34280,Wii U,Hot Wheels: World's Best Driver,$41.87
34931,Wii U,How to Train Your Dragon 2,$39.13
35089,Wii U,Hyrule Warriors,$25.63
35090,Wii U,Hyrule Warriors [Limited Edition],$1537.27
33981,Wii U,Injustice: Gods Among Us,$15.63
33631,Wii U,Jeopardy!,$25.10
34319,Wii U,Just Dance 2014,$11.59
34321,Wii U,Just Dance 2014 [Wii Remote Bundle],$49.11
35193,Wii U,Just Dance 2015,$9.76
36153,Wii U,Just Dance 2016,$11.40
36159,Wii U,Just Dance 2016: Gold Edition,$21.73
37044,Wii U,Just Dance 2017,$9.97
37051,Wii U,Just Dance 2017 Gold Edition,$28.26
40323,Wii U,Just Dance 2018,$18.21
52663,Wii U,Just Dance 2019,$26.60
33332,Wii U,Just Dance 4,$9.00
34432,Wii U,Just Dance Kids 2014,$24.02
36160,Wii U,Just Dance: Disney Party 2,$11.49
35560,Wii U,Kirby and the Rainbow Curse,$36.62
36315,Wii U,Kung Fu Panda Showdown of the Legendary Legends,$12.52
34037,Wii U,LEGO Batman 2,$8.91
35306,Wii U,LEGO Batman 3: Beyond Gotham,$9.00
33928,Wii U,LEGO City Undercover,$11.48
69297,Wii U,LEGO Dimensions,$9.45
36074,Wii U,LEGO Dimensions Starter Pack,$20.79
35779,Wii U,LEGO Jurassic World,$9.06
34435,Wii U,LEGO Marvel Super Heroes,$9.64
63969,Wii U,LEGO Marvel Super Heroes [Walmart Edition],
36410,Wii U,LEGO Marvel's Avengers,$10.74
34671,Wii U,LEGO Movie Videogame,$9.87
36683,Wii U,LEGO Star Wars The Force Awakens,$8.77
34806,Wii U,LEGO The Hobbit,$15.29
35832,Wii U,Legend of Kay Anniversary,$12.66
33337,Wii U,Madden NFL 13,$23.83
36678,Wii U,Mario & Sonic at the Rio 2016 Olympic Games,$69.93
34554,Wii U,Mario & Sonic at the Sochi 2014 Olympic Games,$39.56
34555,Wii U,Mario & Sonic at the Sochi 2014 Olympic Games [Controller Bundle],$77.68
34919,Wii U,Mario Kart 8,$34.98
34960,Wii U,Mario Kart 8 [Limited Edition],$451.44
35693,Wii U,Mario Party 10,$35.35
37786,Wii U,Mario Party 10 Bowser [amiibo Bundle],$45.00
35694,Wii U,Mario Party 10 Mario [amiibo Bundle],$44.75
37787,Wii U,Mario Party 10 Peach [amiibo Bundle],$46.87
36280,Wii U,Mario Tennis Ultra Smash,$15.39
33579,Wii U,Marvel Avengers: Battle For Earth,$24.98
33338,Wii U,Mass Effect 3,$11.03
36428,Wii U,Mighty No. 9,$8.99
36667,Wii U,Minecraft,$33.69
37479,Wii U,Minecraft: Story Mode Complete Adventure,$28.17
34487,Wii U,Monster High: 13 Wishes,$24.46
36294,Wii U,Monster High: New Ghoul in School,$11.59
33929,Wii U,Monster Hunter 3 Ultimate,$20.40
33383,Wii U,NBA 2K13,$39.99
35399,Wii U,NES Remix Pack,$27.49
36494,Wii U,NES Remix Pack [Nintendo Selects],$26.37
33931,Wii U,Need for Speed Most Wanted,$29.77
34225,Wii U,New Super Luigi U,$58.82
33397,Wii U,New Super Mario Bros. U,$44.99
35650,Wii U,New Super Mario Bros. U + New Super Luigi U,$51.91
33405,Wii U,Ninja Gaiden 3: Razor's Edge,$8.76
33396,Wii U,Nintendo Land,$13.94
34624,Wii U,Nintendo Land [Luigi Wii Remote Bundle],$104.65
34489,Wii U,Pac-Man and the Ghostly Adventures,$13.26
35170,Wii U,Pac-Man and the Ghostly Adventures 2,$44.68
36974,Wii U,Paper Mario Color Splash,$31.81
35385,Wii U,Penguins of Madagascar,$20.17
34164,Wii U,Phineas & Ferb: Quest for Cool Stuff,$27.74
34143,Wii U,Pikmin 3,$30.82
36493,Wii U,Pikmin 3 [Nintendo Selects],$25.74
35276,Wii U,Planes: Fire & Rescue,$26.57
36567,Wii U,Pokken Tournament,$18.39
33341,Wii U,Rabbids Land,$17.97
33582,Wii U,Rapala Pro Bass Fishing,$44.59
34245,Wii U,Rayman Legends,$23.42
34040,Wii U,Resident Evil Revelations,$16.99
33584,Wii U,Rise Of The Guardians,$29.99
36261,Wii U,Rodea the Sky Soldier,$16.03
36436,Wii U,Rodea the Sky Soldier Limited Edition,$70.00
37480,Wii U,Runbow Deluxe Edition,$11.81
33346,Wii U,Scribblenauts Unlimited,$10.13
34294,Wii U,Scribblenauts Unmasked: A DC Comics Adventure,$9.99
38409,Wii U,Scribblenauts Unmasked: A DC Comics Adventure [DVD Bundle],$118.21
37188,Wii U,Shantae Half-Genie Hero,$32.60
62374,Wii U,Shantae Half-Genie Hero [Risky Beats Edition],$32.87
36231,Wii U,Shovel Knight,$22.99
33407,Wii U,Sing Party,$8.00
53796,Wii U,Sing Party [Microphone Bundle],$14.92
33411,Wii U,Skylander's Giants Starter Pack,$18.54
37008,Wii U,Skylanders Imaginators: Starter Pack ,$13.73
35990,Wii U,Skylanders SuperChargers Starter Pack,$16.58
35996,Wii U,Skylanders SuperChargers: Dark Edition Starter Pack,$45.48
67881,Wii U,Skylanders Swap Force [Dark Edition],
34410,Wii U,Skylanders Swap Force: Starter Pack,$19.08
35132,Wii U,Skylanders Trap Team Dark Edition: Starter Pack,$55.15
70539,Wii U,Skylanders Trap Team Starter Pack [Color Alive],
35126,Wii U,Skylanders Trap Team: Starter Pack,$14.97
35452,Wii U,Sniper Elite V2,$23.00
36229,Wii U,Snoopy's Grand Adventure,$11.20
33349,Wii U,Sonic & All-Stars Racing Transformed,$16.92
70282,Wii U,Sonic & Sega All Stars Racing Transformed [Bonus Edition],
35313,Wii U,Sonic Boom: Rise of Lyric,$33.16
34495,Wii U,Sonic Lost World,$33.13
35765,Wii U,Splatoon,$27.00
34187,Wii U,Splinter Cell: Blacklist,$19.07
34956,Wii U,Splinter Cell: Blacklist Upper Echelon Edition,$16.60
34448,Wii U,SpongeBob SquarePants: Plankton's Robotic Revenge,$51.46
37156,Wii U,Star Fox Guard,$5.48
36571,Wii U,Star Fox Zero,$10.75
45082,Wii U,Star Fox Zero & Star Fox Guard Bundle,$11.02
37088,Wii U,SteamWorld Collection,$34.77
34615,Wii U,Super Mario 3D World,$35.61
36492,Wii U,Super Mario 3D World [Nintendo Selects],$29.72
35958,Wii U,Super Mario Maker,$35.16
58054,Wii U,Super Mario Maker [Book Bundle],$34.99
35376,Wii U,Super Smash Bros. for Wii U,$27.61
35378,Wii U,Super Smash Bros. for Wii U [Controller Bundle],$112.50
33406,Wii U,Tank! Tank! Tank!,$33.76
33417,Wii U,Tekken Tag Tournament 2,$39.69
36690,Wii U,Terraria,$16.62
36664,Wii U,The Book of Unwritten Tales 2,$60.00
33921,Wii U,The Croods: Prehistoric Party,$37.47
34128,Wii U,The Smurfs 2,$20.96
67325,Wii U,The Voice: I Want You,$13.67
35203,Wii U,The Voice: I Want You [Microphone Bundle],$18.16
36680,Wii U,Tokyo Mirage Sessions #FE,$21.56
36679,Wii U,Tokyo Mirage Sessions #FE [Special Edition],$65.43
33418,Wii U,Transformers: Prime,$22.73
34948,Wii U,Transformers: Rise of the Dark Spark,$27.87
37080,Wii U,Tumblestone,$17.97
34110,Wii U,Turbo: Super Stunt Squad,$115.12
33934,Wii U,Walking Dead: Survival Instinct,$25.70
33419,Wii U,Warriors Orochi 3 Hyper,$18.81
34913,Wii U,Watch Dogs,$20.94
33633,Wii U,Wheel of Fortune,$44.58
34501,Wii U,Wii Fit Meter,$1.86
36525,Wii U,Wii Fit U (game only),$7.50
34646,Wii U,Wii Fit U with Balance Board and Fit Meter,$61.40
34645,Wii U,Wii Fit U with Fit Meter,$12.77
35453,Wii U,Wii Party U,$56.14
34979,Wii U,Wii Sports Club,$58.98
33364,Wii U,Wii U Console Basic White 8GB,$270.64
33363,Wii U,Wii U Console Deluxe Black 32GB,$579.49
34958,Wii U,Wii U Console Deluxe: Mario & Luigi Edition,$550.00
34957,Wii U,Wii U Console Deluxe: Mario Kart 8 Edition,$389.32
50156,Wii U,Wii U Console Deluxe: Smash Splat Edition,$433.28
67399,Wii U,Wii U Console Deluxe: Super Mario Maker Edition,$490.73
37113,Wii U,Wii U Console Deluxe: Super Mario World Edition,$599.47
34959,Wii U,Wii U Console Deluxe: Zelda Wind Waker Edition,$734.50
34822,Wii U,Wii U Console Deluxe: ZombiU Edition,$350.00
45083,Wii U,Wii U Party [Controller Bundle],$69.68
33366,Wii U,Wii U Pro Controller Black,$38.95
33367,Wii U,Wii U Pro Controller White,$82.43
33420,Wii U,Wipeout 3,$20.72
34420,Wii U,Wipeout: Create & Crash,$39.31
34271,Wii U,Wonderful 101,$24.63
36322,Wii U,Xenoblade Chronicles X,$28.87
36323,Wii U,Xenoblade Chronicles X [Special Edition],$85.29
36115,Wii U,Yoshi's Woolly World,$37.50
58205,Wii U,Yoshi's Woolly World [Blue Yarn Yoshi Bundle],$41.00
36116,Wii U,Yoshi's Woolly World [Green Yarn Yoshi Bundle],$40.03
58206,Wii U,Yoshi's Woolly World [Pink Yarn Yoshi Bundle],$39.99
33358,Wii U,Your Shape Fitness Evolved 2013,$6.65
37321,Wii U,Zelda Breath of the Wild,$42.33
36467,Wii U,Zelda Twilight Princess HD,$80.95
36483,Wii U,Zelda Twilight Princess HD [amiibo Bundle],$90.37
34270,Wii U,Zelda Wind Waker HD,$41.96
34405,Wii U,Zelda Wind Waker HD [Limited Edition],$135.12
68937,Wii U,Zelda Wind Waker HD [Nitendo Selects],$30.86
33395,Wii U,ZombiU,$7.79
34522,Wii U,Zumba Fitness World Party,$20.04
6050,Xbox,007 Agent Under Fire,$17.05
55726,Xbox,007 Agent Under Fire [Platinum Hits],$7.31
6221,Xbox,007 Everything or Nothing,$17.40
67883,Xbox,007 Everything or Nothing [Platinum Hits],$19.65
6258,Xbox,007 From Russia With Love,$13.94
6273,Xbox,007 GoldenEye Rogue Agent,$14.48
67906,Xbox,007 GoldenEye Rogue Agent [Platinum Hits],
6489,Xbox,007 Nightfire,$21.15
67884,Xbox,007 Nightfire [Platinum Hits],
11015,Xbox,187 Ride or Die,$12.85
6045,Xbox,25 to Life,$20.00
6046,Xbox,4x4 EVO 2,$20.09
6047,Xbox,50 Cent Bulletproof,$15.00
67885,Xbox,50 Cent Bulletproof [Platinum Hits],$13.15
6061,Xbox,AMF Bowling 2004,$9.31
10583,Xbox,AMF Xtreme Bowling,$19.71
6072,Xbox,ATV Quad Power Racing 2,$20.97
67887,Xbox,ATV Quad Power Racing 2 [Platinum Hits],$24.99
6048,Xbox,Action Replay,$49.21
58122,Xbox,Advanced AV Pack,$17.00
6049,Xbox,Advent Rising,$14.08
11331,Xbox,Aeon Flux,$14.00
6051,Xbox,Aggressive Inline,$17.95
6052,Xbox,Airforce Delta Storm,$49.99
6053,Xbox,Alias,$8.89
11851,Xbox,Aliens vs. Predator Extinction,$59.70
6055,Xbox,All-Star Baseball 2003,$10.00
6056,Xbox,All-Star Baseball 2004,$9.11
6057,Xbox,All-Star Baseball 2005,$13.46
10750,Xbox,Alter Echo,$10.00
6060,Xbox,America's Army: Rise of a Soldier,$4.76
6058,Xbox,American Chopper,$6.86
6059,Xbox,American Chopper 2 Full Throttle,$8.54
11382,Xbox,American McGee Presents Scrapland,$20.14
6063,Xbox,Amped 2,$14.38
68574,Xbox,Amped 2 & Top Spin 2 Dual Pack [Not For Resale],
6062,Xbox,Amped Snowboarding,$9.95
67886,Xbox,Amped Snowboarding [Platinum Hits],$7.01
11018,Xbox,And 1 Streetball,$14.90
58050,Xbox,And 1 Streetball [Special Edition],$27.06
6064,Xbox,Antz Extreme Racing,$12.80
6065,Xbox,Apex,$20.86
11558,Xbox,Aquaman Battle for Atlantis,$10.99
6066,Xbox,Arctic Thunder,$22.78
6067,Xbox,Area 51,$35.86
6068,Xbox,Arena Football,$11.83
6069,Xbox,Armed and Dangerous,$19.33
11468,Xbox,Army Men Major Malfunction,$9.83
6070,Xbox,Army Men Sarge's War,$15.51
11378,Xbox,Arx Fatalis,$45.00
6071,Xbox,Atari Anthology,$23.38
67888,Xbox,Atari Anthology [Platinum Hits],
6073,Xbox,Auto Modellista,$28.76
6074,Xbox,Avatar the Last Airbender,$10.63
6075,Xbox,Azurik Rise of Perathia,$19.61
6103,Xbox,BMX XXX,$33.72
6076,Xbox,Backyard Wrestling,$12.21
11680,Xbox,Backyard Wrestling 2,$11.45
40432,Xbox,Backyard Wrestling 2 [DVD Bundle],$29.64
6077,Xbox,Bad Boys Miami Takedown,$12.80
6078,Xbox,Baldur's Gate Dark Alliance,$49.99
6079,Xbox,Baldur's Gate Dark Alliance 2,$55.00
67889,Xbox,Baldur's Gate Dark Alliance [Platinum Hits],
11098,Xbox,Barbie Horse Adventures Wild Horse Rescue,$81.92
10600,Xbox,Bard's Tale,$16.22
21996,Xbox,Bass Pro Shops Trophy Bass 2007,$10.76
11105,Xbox,Bass Pro Shops Trophy Hunter 2007,$8.63
6080,Xbox,Batman Begins,$20.13
6081,Xbox,Batman Dark Tomorrow,$22.72
6082,Xbox,Batman Rise of Sin Tzu,$38.95
6083,Xbox,Batman Vengeance,$40.83
11578,Xbox,Battle Engine Aquila,$15.91
6084,Xbox,Battlefield 2 Modern Combat,$11.00
11092,Xbox,Battlestar Galactica,$29.29
6085,Xbox,Beat Down Fists of Vengeance,$14.99
6086,Xbox,Beyond Good and Evil,$31.69
6087,Xbox,Bicycle Casino,$7.00
6088,Xbox,Big Mutha Truckers,$19.03
6089,Xbox,Big Mutha Truckers 2,$11.36
14052,Xbox,Bionicle,$31.49
6091,Xbox,Black,$45.00
6092,Xbox,Black Controller,$59.95
6093,Xbox,Black S Type Controller,$68.40
67891,Xbox,Black [Platinum Hits],$21.70
11411,Xbox,Blackstone Magic and Steel,$26.81
6094,Xbox,Blade II,$24.49
11016,Xbox,Blazing Angels Squadrons of WWII,$27.64
6095,Xbox,Blinx 2,$20.06
6096,Xbox,Blinx Time Sweeper,$24.20
67960,Xbox,Blinx Time Sweeper [Platinum Hits],$19.99
6097,Xbox,Blitz the League,$15.15
67893,Xbox,Blitz the League [Platinum Hits],
6098,Xbox,Blood Omen 2,$13.99
6099,Xbox,Blood Wake,$14.50
67984,Xbox,Blood Wake [Platinum Hits],$7.08
6100,Xbox,Bloodrayne,$31.18
6101,Xbox,Bloodrayne 2,$32.17
11268,Xbox,Bloody Roar Extreme,$110.00
11320,Xbox,Blowout,$9.71
6102,Xbox,Blue S Type Controller,$41.35
11519,Xbox,Breakdown,$27.17
11309,Xbox,Breeders' Cup World Thoroughbred Championships,$15.37
6104,Xbox,Broken Sword The Sleeping Dragon,$12.47
6106,Xbox,Brothers in Arms Earned in Blood,$10.74
6107,Xbox,Brothers in Arms Road to Hill 30,$13.79
6108,Xbox,Bruce Lee Quest of the Dragon,$25.56
6109,Xbox,Brute Force,$13.00
67894,Xbox,Brute Force [Platinum Hits],$3.08
6110,Xbox,Buffy the Vampire Slayer,$39.94
6111,Xbox,Buffy the Vampire Slayer Chaos Bleeds,$55.79
6112,Xbox,Burnout,$22.83
6113,Xbox,Burnout 2 Point of Impact,$33.13
6114,Xbox,Burnout 3 Takedown,$29.23
67890,Xbox,Burnout 3 Takedown [Platinum Hits],$28.00
6115,Xbox,Burnout Revenge,$20.33
67892,Xbox,Burnout Revenge [Platinum Hits],
11012,Xbox,CSI Crime Scene Investigation,$8.36
