base_name,Critic_Score,Global_Sales,Price,if_not_score,Company_Size_Large,Company_Size_Medium,Company_Size_Small,ESRB_Rating_Level1,ESRB_Rating_Level2,ESRB_Rating_Level3,ESRB_Rating_Level4,Platform_Game Console,Platform_Handheld,Platform_PC,Genre_Action,Genre_Action-Adventure,Genre_Adventure,Genre_Fighting,Genre_MMO,Genre_Misc,Genre_Music,Genre_Party,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Genre_Visual Novel
super_robot_wars_og_the_moon_dwellers,0.0,0.15390000000000004,19.401356589147277,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
super_robot_wars_ux,0.0,0.1458,41.378476562499976,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
super_run_for_money_tousouchuu__sentouchuu,0.0,0.016200000000000003,23.23166666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super_scribblenauts,7.9,1.1907,7.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
super_sentai_battle_ranger_cross,0.0,0.06480000000000001,20.36575221799746,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super_speed_machines,0.0,0.016200000000000003,14.07,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
super_stardust_ultra_vr,0.0,0.016200000000000003,16.406836223506737,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
super_street_fighter_4_arcade_edition,8.5,0.06480000000000001,27.9595868945869,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
superbeat_xonic,0.0,0.016200000000000003,14.65,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
superbeat_xonic,0.0,0.024300000000000002,14.27,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
superdimension_neptune_vs_sega_hard_girls,0.0,0.024300000000000002,42.81,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
superdimension_neptunia_vs_sega_hard_girls_yume_no_gattai_special,0.0,0.032400000000000005,41.378476562499976,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
superstars_v8_next_challenge,0.0,0.008100000000000001,22.90284811827957,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
supremacy_mma,5.0,0.17010000000000003,12.455,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
supremacy_mma,0.0,0.08100000000000002,73.99,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
supreme_commander_2,8.2,0.27540000000000003,10.22,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
supreme_ruler_cold_war,6.3,0.024300000000000002,20.845208333333336,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
suran_digit,0.0,0.016200000000000003,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surge_concerto_ciel_nosurge,0.0,0.08100000000000002,19.230974025974028,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
surviving_mars,7.6,0.07290000000000002,12.86,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
survivor,0.0,0.008100000000000001,15.53,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sushi_go_round,0.0,0.04050000000000001,8.94,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sushi_go_round,0.0,0.032400000000000005,6.51,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sushi_striker_the_way_of_sushido,7.9,0.05670000000000001,19.55727272727273,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sushi_striker_the_way_of_sushido,0.0,0.032400000000000005,19.55727272727273,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
suzumiya_haruhi_chan_no_mahjong,0.0,0.016200000000000003,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
suzumiya_haruhi_no_tsuisou,0.0,0.024300000000000002,21.20477168949772,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suzumiya_haruhi_no_tsuisou,0.0,0.032400000000000005,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suzunone_seven_rebirth_knot,0.0,0.016200000000000003,21.20477168949772,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweet_pool,0.0,0.008100000000000001,36.85142857142857,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sword_art_online_fatal_bullet,6.1,0.3159,21.555,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_art_online_game_directors_edition,0.0,0.048600000000000004,26.371399999999987,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_art_online_hollow_fragment,0.0,0.09720000000000001,26.371399999999987,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_art_online_hollow_fragment,0.0,0.243,41.378476562499976,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_art_online_hollow_realization,0.0,0.3321,24.99,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_art_online_hollow_realization,0.0,0.2106,41.378476562499976,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_art_online_infinity_moment,0.0,0.17820000000000003,41.378476562499976,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_art_online_lost_song,0.0,0.38070000000000004,15.96,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_art_online_lost_song,0.0,0.3321,20.92,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sword_of_the_samurai,0.0,0.13770000000000002,25.647825203252037,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sword_of_the_stars_complete_collection,7.5,0.008100000000000001,20.845208333333336,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
swords,0.0,0.024300000000000002,9.97,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
syberia,8.2,0.016200000000000003,24.132265625000002,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syberia_2,8.0,0.008100000000000001,24.132265625000002,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syberia_3,5.1,0.056700000000000014,8.885,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syberia_3,5.1,0.032400000000000005,33.28113309352518,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
syk_renshouden,0.0,0.024300000000000002,21.20477168949772,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syk_renshouden_portable,0.0,0.032400000000000005,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syk_shinsetsu_saiyuuki_portable,0.0,0.008100000000000001,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syndicate,0.0,0.2673,11.13,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
syphon_filter_logans_shadow,0.0,0.048600000000000004,14.61,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tac_heroes__big_red_one,0.0,0.016200000000000003,26.020500000000006,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tactics_ogre_let_us_cling_together,9.0,0.43740000000000007,27.99,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
taiko_drum_master_don_and_katsus_space_time_great_adventure,0.0,0.26730000000000004,30.606999999999992,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taiko_drum_master_tokumori,0.0,0.09720000000000001,19.401356589147277,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_5_version,0.0,0.08910000000000001,30.606999999999992,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_atsumete_tomodachi_daisakusen,0.0,0.06480000000000001,24.081627450980392,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_chibi_dragon_to_fushigi_na_orb,0.0,0.5184000000000001,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_don_don_mystery_adventure,0.0,0.11340000000000001,30.606999999999992,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_drum_n_fun,7.5,0.2916,30.606999999999992,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_drum_session,0.0,0.0729,24.081627450980392,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_ds_dororon_youkai_daikessen,0.0,0.3402,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_portable_dx,0.0,0.3078,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_wii_ketteiban,0.0,0.3159,19.401356589147277,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_wii_minna_de_party__3_yome,0.0,0.243,19.401356589147277,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_wii_super_deluxe_edition,0.0,0.5346000000000001,24.081627450980392,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taiko_no_tatsujin_wii_u_version,0.0,0.1539,24.081627450980392,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taishou_mebiusline_teito_bibouroku_hare,0.0,0.008100000000000001,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taishou_moebius_line_vitable,0.0,0.024300000000000002,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taishou_x_alice_all_in_one,0.0,0.016200000000000003,36.85142857142857,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
take_a_breaks_puzzle_bonanza,0.0,0.008100000000000001,19.55727272727273,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
take_on_helicopters,7.0,0.024300000000000002,20.769711779448627,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tale_of_a_hero,0.0,0.016200000000000003,22.572360097323596,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tales_of_berseria,8.0,0.6318000000000001,22.65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tales_of_graces_f,0.0,0.8019000000000001,26.81,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tales_of_hearts_r,0.0,0.3078,45.41,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tales_of_innocence_r,0.0,0.08100000000000002,41.378476562499976,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tales_of_phantasia_narikiri_dungeon_10,0.0,0.1701,41.378476562499976,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tales_of_symphonia_chronicles,0.0,0.43740000000000007,16.76,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tales_of_the_abyss,7.3,0.6966,34.99,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tales_of_the_heroes_twin_brave,0.0,0.1053,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tales_of_the_world_radiant_mythology_3,0.0,0.22680000000000003,41.378476562499976,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tales_of_the_world_tactics_union,0.0,0.08910000000000001,41.378476562499976,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tales_of_xillia_2,0.0,0.7047,24.91,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tales_of_zesteria,0.0,0.486,19.401356589147277,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tales_of_zestiria,7.7,0.36450000000000005,19.99,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tamagotchi_collection,0.0,0.1215,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tamagotchi_no_doki_doki_dream_omisecchi,0.0,0.024300000000000002,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tamagotchi_no_narikiri_challenge,0.0,0.13770000000000002,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tamagotchi_no_pichi_pichi_omisecchi,0.0,0.1053,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tamagotchi_no_puchi_puchi_omisechi_ninki_no_omise_atsume_maseta,0.0,0.008100000000000001,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tank_tank_tank,4.7,0.05670000000000001,33.76,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tantei_opera_milky_holmes,0.0,0.016200000000000003,24.132265625000002,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tatsunoko_vs_capcom_ultimate_all_stars,8.3,0.43740000000000007,56.76,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tearaway,0.0,0.5265000000000001,19.18,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tearaway_unfolded,0.0,0.19440000000000002,11.6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tears_to_tiara_2_heir_of_the_overlord,0.0,0.1215,32.89,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tears_to_tiara_kakan_no_daichi_portable,0.0,0.008100000000000001,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teddy_together,0.0,0.024300000000000002,19.230974025974028,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
teenage_mutant_ninja_turtles_3ds,0.0,0.008100000000000001,23.23166666666666,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teenage_mutant_ninja_turtles_danger_of_the_ooze,0.0,0.36450000000000005,19.24,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
teenage_mutant_ninja_turtles_danger_of_the_ooze,0.0,0.1053,20.64,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
teenage_mutant_ninja_turtles_mutants_in_manhattan,0.0,0.3078000000000001,27.41,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teenage_mutant_ninja_turtles_out_of_the_shadows,0.0,0.008100000000000001,19.401356589147277,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tegami_bachi_kokoro_tsumugu_mono_e,0.0,0.016200000000000003,41.378476562499976,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
teikoku_kaigun_renbojou_meiji_yokosuka_koushinkyoku,0.0,0.008100000000000001,23.23166666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teikoku_kaleido_kakumei_no_rondo,0.0,0.008100000000000001,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tekken_3d_prime_edition,6.5,0.1701,33.37571428571429,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tekken_7,8.2,0.4698,17.97,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tekken_7,8.2,0.008100000000000001,27.9595868945869,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tekken_hybrid,4.0,0.2916,37.35,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tekken_tag_tournament_2,8.1,0.1539,39.69,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tekken_tag_tournament_2,0.0,0.27540000000000003,22.28,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tempest_4000,7.6,0.016200000000000003,15.325,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tengai_ni_mau_iki_na_hana,0.0,0.008100000000000001,36.85142857142857,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tenjin_ranman_happy_go_lucky,0.0,0.008100000000000001,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tenkai_knights_brave_battle,4.5,0.016200000000000003,7.38,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tenkaichi__sengoku_lovers,0.0,0.024300000000000002,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tennis_no_oji_sama_gyutto_dokidoki_survival___umi_to_yama_no_love_passion,0.0,0.06480000000000001,21.89962121212121,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tennis_no_oji_sama_motto_gakuensai_no_ouji_sama___more_sweet_edition,0.0,0.08100000000000002,21.89962121212121,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tennis_world_tour,0.0,0.06480000000000001,30.259999999999998,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tennis_world_tour,0.0,0.016200000000000003,23.08,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
terraria,8.3,0.12150000000000002,17.373333333333335,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terraria,8.3,0.09720000000000001,29.05,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terraria,8.05,0.9234,18.515,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terraria,8.3,0.08100000000000002,16.99,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teslagrad,7.7,0.008100000000000001,17.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
test_drive_ferrari_legends,0.0,0.07290000000000002,22.90284811827957,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
test_drive_unlimited_2,6.85,1.0611000000000002,32.84,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
test_drive_unlimited_2,6.7,0.1539,23.240143004115218,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tetris_axis,7.8,0.35640000000000005,32.99,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tetris_effect,0.0,0.2025,21.82,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tetris_party_deluxe,7.3,0.45360000000000006,33.09,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tetris_party_deluxe,0.0,0.6237,22.72,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tetris_ultimate,0.0,0.008100000000000001,37.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
thats_you,0.0,0.032400000000000005,4.22,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
the_1000000_pyramid,0.0,0.06480000000000001,19.38,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the_3rd_birthday,7.0,0.4212,46.97,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
the_adventures_of_tintin_the_game,5.0,0.19440000000000002,21.20477168949772,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_adventures_of_tintin_the_game,0.0,0.47790000000000005,21.20477168949772,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_adventures_of_tintin_the_game,0.0,0.12960000000000002,24.132265625000002,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_adventures_of_tintin_the_game,0.0,0.008100000000000001,22.572360097323596,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_alliance_alive,7.3,0.08910000000000001,41.378476562499976,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
the_amazing_race,0.0,0.1053,9.99,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the_amazing_spider_man_2012,0.0,0.16200000000000003,23.841724137931035,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_amazing_spider_man_2012,6.7,1.3203000000000003,23.176248826291076,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_amazing_spider_man_2012,0.0,0.12960000000000002,23.176248826291076,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_amazing_spider_man_2012,7.0,0.1701,23.841724137931035,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_amazing_spider_man_2_2014,0.0,0.048600000000000004,23.841724137931035,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_amazing_spider_man_2_2014,0.0,1.1016000000000001,23.176248826291076,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_amazing_spider_man_2_2014,0.0,0.008100000000000001,23.369236666666655,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_bachelor_the_videogame,0.0,0.08100000000000002,19.401356589147277,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the_bachelor_the_videogame,0.0,0.0729,18.764469026548674,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
